content;score;value;target
Pas di buka aplikasinya ko close sndiri sih. Udah di upgrade padahal;2;NEGATIF;0
Berawal aplikasi tidak bisa memuat saat dibuka, sudah coba di uninstal dan instal ulang tapi malah tidak bisa login, muter terus saat nomer dimasukkan;2;NEGATIF;0
Aplikasi parah, tiba2 ga bisa kebuka sama sekali.. Pdhal dulu baik2 saja.;2;NEGATIF;0
Makin banyak pengunanya makin jelek playananya. Ngasih onderan driver yg jauh bukan yg terddekat Tolong di perbaiki;2;NEGATIF;0
Kenapa kalo setiap update selalu susah nyari driver padahal di titiknya lagi banyak goride dan gocar nya masalah pada gak mau diambil tolong di perbaharui lagi dong;2;NEGATIF;0
Jarak dekat kenpa harganya mahal, dan gak pernah dapat promo. Maaf saya kadih bintang 2, kllw udah ada perbaiakn, saya ubah bintang 5;2;NEGATIF;0
Permisi admin, saya kenapa udah nggak bisa gunain vouch combo resto ya min? Tolong diperbaiki yaa minn;2;NEGATIF;0
Harga ongkos gocar/goride maupun ongkir go food, gosend dll jangan kemahalan lah disesuaikan saja dengan aplikasi sebelah m*x*m. Juga harga jual makanan yg tertera di aplikasi juga jangan kemahalan masa bedanya bisa sampai Rp 2000 dengan harga aslinya dari si penjual klo kita beli sndiri. (Penjual harga Rp. 12000 aplikasi harga Rp. 14.000) belum lagi biaya lain2nya;2;NEGATIF;0
Halo gojek, ini kenapa ya mau login kok ga bisa mulu. Udah 3 hari saya coba masih gagal terus. Link login tidak muncul. Padahal sinyal bagus. Pake WiFi koneksinya udah oke banget. Masih gagal.;2;NEGATIF;0
Tanpa ada penjelasan kalau memang ada transaksi yang tidak wajar. Tiba tiba akun di blokir. Kalau memang ada transaksi tidak wajar di perinci dong;2;NEGATIF;0
Ini aplikadi bagus tapi sayangnya waktu mau habis makanan dari keranjang go food lama banget loadingnya;2;NEGATIF;0
Sementara kasih 2 aj dlu soalnya miris banget buat drivernya saya sampai 4 kali ganti resto drivernya malah gak ada alasan drivernya sibuk bagi drivernya jangan jual mahal ya kalian membalikkan rejeki anda sendri ??;2;NEGATIF;0
udah lama pake gojek tapi kok makin lama appnya g sesuai lagi ya..banyak persyaratan yang tidak masuk akal ,udh sering make gojek tapi banyak kebijakan yang akhirnya membuat castemer merasa di rugikan.;2;NEGATIF;0
Akun saya tidak bisa dibuka, padahal saya daftar pakai no aktif yg ada dihp??, tolong dong benerin;2;NEGATIF;0
Ini kenapa ya kok gabisa dibuka app nya, udh di uninstal padahal;2;NEGATIF;0
Maaf, tapi aplikasi nya dulu sangat bagus tetapi semenjak ada sebuah fitur yang hilang jadi kurang memuaskan;2;NEGATIF;0
pencarian driver sangat lama, kekurangan driver kah? ,lama sekali.;2;NEGATIF;0
Sejak sdh update jd kurang suka pake gojek lgi yg dlu nya bisa pake dobel kupon skrng malah dah ga bsa jd byk kupon dri goclub sia² ga kepake..;2;NEGATIF;0
Suka error system, driver sdh pick up, sdh jalan tapi di maps customer tdk ada pergerakan, kalo high demand aplikasi error, order di mana, dapet driver jauuuhhhh dari titik jemput pdhl sebelah, ada gojek yg lagi kosong;2;NEGATIF;0
Aplikasi gojek gabisa dibuka, sdh di update, cb uninstall & instal kembali, clear cache, restart ulang,dll padahal WiFi lancar,tapi knp sampai sekarang masih tidak bisa dibuka&melakukan log in ya. Mohon dijawab & mohon bantuannya.Terimakasih??;2;NEGATIF;0
aplikasi ngaco ga ada jalan malah diarahin kesitu kliatan error nya bikin saya telat masuk sekolah;2;NEGATIF;0
Kenapa ya sekarang gak bisa masukin 2 voucher sekaligus..padahal dulu suka banget pake gofood sekarang mending aplikasi sebelah deh..??;2;NEGATIF;0
masa voucher nya setiap hari weekend kan butuh voucher buat sekul, bukan buat liburan.;2;NEGATIF;0
Kenapa kok ndk bisa digunakan layanannya,yg muncul ada tulisan layanan google play masih diperbaharui...mohon ditindaklanjuti ya...saya memakai layanan ini sudah lama sekali.trima ksih;2;NEGATIF;0
Kagak bisa ganti pin gopay, padahal udah gua verifikasi, dicoba berkali mulai dari lupa pin udah keganti pin nya, giliran di coba belum berhasil/pin salah padahal mau belanja pake gopay,kecewa sih aslinya,nyesel pake Gopay;2;NEGATIF;0
Sepertinya gojek sedang tidak baik2 saja. Sama sekali gak ada voucher beberapa hari kebelakang. Kalau udah ada voucher nanti dirubah bintangnya;2;NEGATIF;0
Setelah saya isikan gopay saya, muncul katanya harus buat pin gopay, mau buat tpi no yg didaftarkan itugk aktif lagi, saya kira bisa kode otpnya dikirimkan dari email tpi GK bisa, jdi gimana dong ini, saya udh terlanjur isi 25rb pula;2;NEGATIF;0
PayLater Aneh, Transaksi tokped tgl 28 sept tambah Bayar Admin, tapi harus di bayar tgl 1 okt ,itupun barangnya blm diterima ??. Nyesel transaksi tokped pake gopay paylater dah byr admin waktu bayar singkat... Masih mendingan paylater si oren atau si biru...;2;NEGATIF;0
Saat pesan gofud, jarak pesan pembeli dan toko hanya 500 meter tapi mencari drivernya bisa sampe 1 KM. Apakah tidak di pilihkan driver terdekat padahal banyak driver terdekat, dari toko tersebut???;2;NEGATIF;0
"Malesnya pake gojek harus isi gopay dulu sesuai minimal transaksi voucher, kan jadi gk bisa di pake akhirnya numpuk trus hangus, pdhl di sblah sama2 ijo bisa, di orange jg bisa, gk harus isi saldo dlu, y smoga kedepannya bisa dipake gk usah isi gopay dulu voucher""nya, biar enak, juga kalo voucher nya langsung kepake gk enak, kan kita jg pengen pake voucher yg lain, biar kita yg milih sendiri, jgn otomatis kepake trus gk bisa diganti voucher yg lain, yh smoga di tanggapi";2;NEGATIF;0
Ini kenapa sih aku dah masukin nomor HP nunggu kode OTP ny lama banget Tolong ya untuk di perbaiki lagi;2;NEGATIF;0
Bintang 2 dulu yang min tlng donk driver nya di mgtn di tambah kok bisa nya selalu ada kok manah sekarang sulit padalah GK di jam tlng donk;2;NEGATIF;0
"Hallo gojek, maaf lagi sedikit sebel nih, udah mulai lusa kemarin kenapa tidak bisa akses login akun, pdhal sudah update ke versi terbaru tetap tidak bisa login, cuma muter"" loading aja, udah tunggu beberapa menit lebih tidak tapi tetep ngelag, maaf nih soalnya lagi butuh bangettt jasa gojek ??????";2;NEGATIF;0
"Ini kenapa gabisa di buka ya, setiap mau buka slalu ada notif ""gojek telah berhenti"" sudah di update pun ttp sj masih seperti itu, tlg di bantu????";2;NEGATIF;0
Ternyata bukan aplikasi ku aj yg bermasalah.. Pdahal uda lama top up pakai app ini..;2;NEGATIF;0
Kalo buka apps selalu muncul notifikasi Gojek tidak menanggapi. Anda ingin menutup nya.. Begitu terus sudah di unistal di perbaharui masih begitu saja;2;NEGATIF;0
Kan ada saldo paylatter,, aku pesen baru bgt kemarin tgl 30 masa sekarang udh jatoh tempo,, Katanya hayar di akhir bulan gimana si udh gitu dendanya 2rb perhari mana gajian masih sebulan lagi ?? tolong dong diperbaiki lagi biar enak pake jasa paylatternya. Klo kyk gini sama aja bukan paylatter cuma numpang minjem duit doang cuma sehari;2;NEGATIF;0
Kenapa saya gk bisa upgrade gopay premium dgn e ktp,selalu sja ditolak dgn alasan data e ktp tdk sesuai dgn dta dukcapil ,saya sudah email ke kemendagri untk pembaruan data eKTP dan dikonfirmasi data sudah terbaru dan sesuai,tapi tetep tidak bisa upgrade gopay premium,padahal di aplikasi sebelah bisa;2;NEGATIF;0
Jika suatu saat saya di tagih paylater lagi saya sudah tidak peduli. Karna hari ini terakhir kali saya menggunakan aplikasi ini. Saya sudah merasa rugi karna sudah membayar tagihan paylater, padahal saya samasekali tidak pernah pakai paylater. Jadi tolong jangan hubungi saya lagi untuk menagih gopaylater.;2;NEGATIF;0
Kenapa si di upgrade terbaru ini,promo gojek harus di pilih salah satu dulu,gak seperti kmren2 promo nya langsung di potong...kesel dehhh;2;NEGATIF;0
Padahal udah langganan bat dg apk ini. Tapi baru2 ini gofood nya gak bisa pakai 2 voucher. Padahal sebelum nya masih bisa dan sekarang harus pilih salah satu vocher aja. Dan titik antar nya selalu gak sesuai dan di set setiap saat. Trimakasih;2;NEGATIF;0
aplikasinya bagus tapi supirnya banyak modus jadi bingung mau nyalahin siapa..;2;NEGATIF;0
Glitch sistem alamat go food, awalnya sudah buat sesuai alamat yg benar namun pas makanan selesai dan mau diantar malah ke alamat lain yg pernah ditujui sebelumnya. Tolong segera diperbaiki;2;NEGATIF;0
Awalnya limit naik terus. Tp udah setahun lebih gak nambah. Gak bisa pakai gojek cicil. Selalu bilang gangguan terus.;2;NEGATIF;0
"""biaya layanan dan lainnya"" membuat saya membayar parkir 2x karna selalu dimintai biaya parkir oleh driver. Padahal sudah jelas tertulis biaya parkir dalam tagihan ""biaya layanan dan lainnya"". Mohon gojek membuat statement yg jelas untuk tidak membayar parkir ke driver, atau untuk tidak menarik biaya parkir melalui aplikasi!";2;NEGATIF;0
Sekarang kenapa ya klo pesen gofood biasanya klo min order terpenuhi bisa di tambah voucher lagi.. Skrg kenapa harus pilih salah satu? Biasa nya bisa di gabung 22nya? Tolong penjelasan nya min;2;NEGATIF;0
Lebih suka sistem promo gofood yg lama daripada yg sekarang, maaf bintang 2 karena tidak suka dengan sistem promo gofood yg baru yang cuma bisa 1 promo per pembelian. Terpaksa langganan ongkir tidak diperpanjang karena sistem baru ini.;2;NEGATIF;0
Gak ngotak nih aplikasi !!! Gak kurang jauh jaraknya kasih driver dari titik penjemputan.. kasihan bego!!! Kayak gak ada ojek terdekat;2;NEGATIF;0
Tolong, cari kan driver terdekat kasihan para drivernya jauh menuju titik lokasj penjemputan atau resto;2;NEGATIF;0
Sekarang gojek/gofood berubah ya,kita cuman bisa pake 1 vocer aja,yg lalu-lalu enak, bisa pake 2vocer sekaligus kalau pesan gofood! jadi, kalau pengen makan ingat gofood terus karna murah, kali ini gak, padahal sudah suka banget sama gojek karna beda sama aplikasi sebelah, tapi sekarang kayak sama aja sama aplikasi sebelah,bisa tolong dikembalikan seperti dulu, agar bisa memakai 2vocer bersamaan.;2;NEGATIF;0
B-2 dulu.. rada kecewa ama update an baru, biasanya promo bawaan langsung ke pasang saat order trus bisa di pake breng ama voc promo yg di beli tpi sekarang sudah td bsa ??;2;NEGATIF;0
Hi kak knp sekarang utk pemesanan gofood tidak bisa combo vc resto dan vc akun kak.....?! Kenapa vc hanya bisa d gunakan salah satu?! Malah lebih enak yg dulu apk nya ??;2;NEGATIF;0
"Kali ini kecewa banget nget ngeeeettt....!!!! Sama gocar,udh 2x mesan gocar yg dtg taxi. Tp aq ga permasalahin mobil'a. Tp supir nyaa, 2x pesen gocar dpt nya taxi, 2x jg supir nya jutek2 dan cuek bebek buanget.supir pertama, di chat kagak di bls,udh kram nunggu 15 menit,nanya dmn ga di bls,pdhl udh di depan,kt mah gatau kl taxi yg bakal jeput. Krn baru prtama ini jg. Dan diam2 spanjang jln diam2 bae. Supir kedua,di tlvn kagak mw angkat, dichat kagak mw bls.ketus nunjukin harga & blg ""cash ya""??";2;NEGATIF;0
Bertahun2 pakai aplikasi ini. Tapi sangat di sayangkan sudah 1 tahun pula voucher di klime tapi Tdk pernah nongol di aplikasi gojek saya...??;2;NEGATIF;0
kalo mau kasih ya kasih 1 perak hari gini satu perak buat apa kalo peromo ya kurang banget lah mask pake gojek peromo ya Korang banget mask fitur ya kurang bagus kadang eror sendiri lah kalo mau bagus di perbaiki sendiri saya kasih bintang dua ya kalo bagus saya kasih bintang lima;2;NEGATIF;0
Sudah 4hari ini Aplikasi hang,error,sering keluar sendiri kembali ke halaman depan ( keluar aplikasi ).padahal saldo gopay nya cukup banyak. Takut aplikasinya ke Hack..jadi merasa gak nyaman. Tolong solusinya....;2;NEGATIF;0
Saya sudah nyaman dengan Gojek beli apapun atau order apapun dan bayar apapun via aplikasi ini. Tapi sekarang tambah jelek pemakaiannya pun serba salah lokasi intinya ga nyaman. Update inovasi kesini ko malah buruk!;2;NEGATIF;0
ngatur pin susah, kode OTP nya lama ga di kirim, padahal waktunya cm 30 detik, tolong perbaiki lagi;2;NEGATIF;0
Aolikasi nya baguss bngt, tapii saya itu dulu punya akun gojek, nah aplikasi gojek nya hilang gatau kenapa, nah saya sudah memasukan nomer yang sama dan benar, tetapi kode OTP nya ga masuk, padahal nomer nya sudah benar. Minta tolong yaa di perbaiki.;2;NEGATIF;0
Sekarang voucher cuma cuma bisa dipake satuu, padahal dulu bisa dipake 2 :(;2;NEGATIF;0
Banyak driver tiba-tiba cancel, padahal dah nunggu lumayan lama. Klo misalkan gk niat ambil penumpang seharusnya di off kan aplikasinya ato cancel sebelum nunggu lama;2;NEGATIF;0
Sekarang promo gabisa digabungkan, harus salah satu jadi sama aja mahal harganya, mohon kembali ke setelan awalnya;2;NEGATIF;0
Tidak bisa login, muter-muter mulu padahal jaringannya bagus;2;NEGATIF;0
Makin kesini makin ngak bagus, kalok pesan gofood cuma jarak brapa meter masih mahalan ongkir dari pada apa yg dipesan.ngak worthit lagi sekarang;2;NEGATIF;0
Fitur dan voucher nya udah bagus. Sayang, sgt sulit untuk mendapatkan driver dan pernah saya sudah dapat driver malah dicancel sama driver nya dan yang cancel bukan hanya satu orang. Padahal cuaca saat itu juga tidak begitu buruk.;2;NEGATIF;0
Selalu pake aplikasi ini... Tapi tiba2 gk bs di buka aplikasi nya sdh uninstall instal kembalii tetap gk bisa dibuka... Mgkn ada solusi ny??;2;NEGATIF;0
Setelah update ga bisa pake 2 voucher percuma aja punya banyak voucher kalo yg ternyata yg kepake cuma 1 aja bisanya.. Ditambah lagi sekarang udah ga ada diskon ongkir,, berat ongkir dan biaya layanan pula,, skip dulu dehh.. thanks sebelumnya;2;NEGATIF;0
First time nih kecewa. Ongkos tertera 26rb pas smpe berubah jadi 36rb. Bisa gitu yah. Jarak deket bgt pula huhu;2;NEGATIF;0
Makin kesini makin kecewa sama pelayanannya yang sekarang, padahal saya loyalitas udah sultan, vouchernya sering ngebug benefitnya jdi tidak terasa seperti dulu lagi.;2;NEGATIF;0
Sering kali menerima telepon dan dikira driver padahal bukan driver . Kenapa ya?;2;NEGATIF;0
Aplikasi sering keluar dengan sendirinya, padahal memori hp lega banget, sering terjadi pas mesan goride dan gocar, saya harap jadi bahan evaluasi. Terima kasih;2;NEGATIF;0
Sekian kalinya order GOSEND harusnya 500 Meter dari titik pengirim, ini malah hampir 2 km dari titik pengirim yg ada jada lama nunggu nya ????;2;NEGATIF;0
Banyak nyeselnya dgn aplokasi ini.maunya mudah cepat efisien & murah malah ketemunya jd muahal amit² bayangkan aja harga makanannya sih murah tapi biaya jasa aplikasinya sekali pesan 6rb belum termasuk ongkir.parah² gojek jd males pesen kalau ngak bener² urgen;2;NEGATIF;0
Makin langganan makin mahal makin ga ada promo, tiap pesan nyariin driver jauh dr lokasi titik jemput, lsg pindah ke apk sebelah. Bye;2;NEGATIF;0
kenapa ya setiap masukin pin kok salah terus padahal udah bener saya ketik nya masih aja salah, kalo udah 3× salah pasti harus nunggu biar bisa masukin pin nya padahal kalo ada situasi mendadak gimna?;2;NEGATIF;0
Ni knp si nulis alamat tujuan sm alamat jemput skarang susah bgt gojek ejaan nya udah bner jg alamat gk ketemu trs bisa nya pake peta tp kn gk sesuai ribet carinya. Mkin sini mkin aneh. Udh gitu driver gk pernah ada kembalian mau mobil mau motor juga,;2;NEGATIF;0
Maap saya kasih bintang 2 dulu yaa, gk ada pemberitahuan ato apa voucher tiba2 hanya 1 yang bisa dipake disaat ongkir dipukul rata semua harga segitu, mana akhir2 ini sejak lvl juaragan udah gk pernah dikasi promo free harus beli langganan trus,,, eh malah modelnya gini,, kalo update software baru belum siap diluncurin jgan deh dipublish dulu malah blunder banyak bug ama minusnya,,, semangat terus sobat gojek;2;NEGATIF;0
Min gimana sih, eror apa gimana. Setiap ngetik kode voucher selalu udah tersedia tapi buktinya gak ada . Aneh bgt;2;NEGATIF;0
Di Gofood untuk restoran yg memiliki beberapa cabang, harusnya memunculkan yang terdekat.. Ini malah yg jaraknya lebih jauh. Alhasil driver malah ngakalin untuk pesan makananya di cabang yg lebih dekat tapi bayarnya dgn tarif yg lebih jauh.;2;NEGATIF;0
"tolong dong, saya baru top up di gopay dan setelah top up di gopay, saya disuruh buat pin, setelah saya buat pin kok kode otp nya gak dateng"" ya";2;NEGATIF;0
cara buat ganti nomor gopaynya gimana yah, soalnya pas mo buat pin itu masih pakai nomor yang sudah tidak aktif,jadi tidak bisa dialihkan untuk mengubah nomornya;2;NEGATIF;0
Biaya aplikasi di tiap transaksi terbilang mahal..;2;NEGATIF;0
Makin kesini berasa makin pelit aja nih pihak Gojek, baik terhadap customer maupun para driver nya, kok bisa ya tarif driver dan tarif yang terlihat di pengguna berbeda, sudah gitu untuk urusan tip juga saya cek kok gk sama dengan yang saya berikan, sekarang di perparah dengan penggunaan voucher go food yang tidak bisa double, alias hanya bisa pakai 1 voucher, kalau begini mending beli langsung ke resto nya;2;NEGATIF;0
Sangat kecewa sekali padahal saldo yg di tf ke bank sangat sangat dibutuhkan hari ini juga,tapi uang saya di gantung dengan alasan diproses, gara gara kendala ini saya hampir di usir dari kontrakan, karna uang saya yg untuk membayar kontrakan di gantung oleh gojek.;2;NEGATIF;0
Sebetulnya selama ini baik-baik saja Cuma kemarin ini ada driver yang ga bertanggung jawab, nunggu lama, posisinya tetap ga ada perubahan, ditelpon ga bisa, di inbox ga ditanggapi Padahal butuh untuk anak ke sekolah Terus dapat gopay coins, katanya bisa dipakai untuk transaksi, tapi saya pakai untuk beli paketan, pulsa ga bisa Terus buat apa dapat cashback gopay coins????? Mending ga usah daripada PHP;2;NEGATIF;0
Maaf saya ada kendala dengan goblis nya kok pembayaran saya masih proses tapi saldo saya bekurang. Dan ino uda mau 2x24 jam. Sedang kan kemarin saya email menunggu 1x24 jam tolong aolusi buat saldo saya kembali;2;NEGATIF;0
lokasi jemputnya terlalu jauh tarifnya terlalu minim sebagai potongan terlalu besar dr yg saya bayarkan 12500 driver hanya terima 8 RB kotor belum d potong bensin, sedang jemputnya hampir 3km;2;NEGATIF;0
